,category,term,tf_idf
9717,Электроника,l132,0.0003168242299519666
9718,Книги,l2,0.00022479583842606584
9719,Автотовары,l200,0.00016926238048164914
9720,Электроника,l222,0.0001584121149759833
9721,Электроника,l235,0.0001584121149759833
9722,Бытовая техника,l24,0.0004793768599784952
9723,Электроника,l245,0.0001584121149759833
9724,Игрушки,l3,7.669945712768627e-05
9725,Электроника,l3,0.00012234638936279085
9726,Здоровье,l30,0.0001930701019546847
9727,Электроника,l3100,0.0001584121149759833
9728,Электроника,l3101,0.0001584121149759833
9729,Электроника,l3110,0.0001584121149759833
9730,Электроника,l312,0.0001584121149759833
9731,Электроника,l3150,0.0001584121149759833
9732,Электроника,l43m55aru,0.0001584121149759833
9733,Электроника,l43m66arg,0.0001584121149759833
9734,Электроника,l460,0.0003168242299519666
9735,Электроника,l510e,0.0001584121149759833
9736,Электроника,l520e,0.0001584121149759833
9737,Электроника,l65,0.0003168242299519666
9738,Бытовая техника,l70,0.0004793768599784952
9739,Для ремонта,l71003,0.00032183112449507643
9740,Игрушки,l720,0.0003972368382716408
9741,Электроника,l800,0.0001584121149759833
9742,Электроника,l805,0.0001584121149759833
9743,Электроника,l810,0.0001584121149759833
9744,Электроника,l850,0.0003168242299519666
9745,Автотовары,la,0.00012215625603692774
9746,Женщинам,la,7.674910616408563e-05
9747,Игрушки,la,3.5835609768343604e-05
9748,Книги,la,0.0007300557904539438
9749,Красота,la,0.00015247386123564202
9750,Мужчинам,la,0.0001275774895875331
9751,Ювелирные изделия,la,7.133846030312401e-05
9752,Продукты,label,0.00017590261368866553
9753,Книги,labels,0.00011239791921303292
9754,Красота,labs,0.0003169066761448343
9755,Сад и дача,lac,0.00037824853245414623
9756,Книги,lacademie,0.00022479583842606584
9757,Автотовары,lacetti,0.0006770495219265965
9758,Автотовары,lada,0.005247133794931123
9759,Красота,lador,0.00042254223485977907
9760,Здоровье,lady,0.00021031493139749284
9761,Книги,lady,0.00024487437909012183
9762,Красота,lady,0.0001150708217343973
9763,Продукты,lady,9.580703007878048e-05
9764,Книги,lagom,0.00011239791921303292
9765,Книги,lagriculture,0.00011239791921303292
9766,Автотовары,laguna,0.0003385247609632983
9767,Ювелирные изделия,laika,0.00019769626218983267
9768,Красота,lait,0.00042254223485977907
9769,Красота,lakrua,0.00010563555871494477
9770,Игрушки,lalafanfan,0.0003972368382716408
9771,Продукты,lalibela,0.00017590261368866553
9772,Книги,lamagienoire,0.00011239791921303292
9773,Игрушки,lamborghini,9.93092095679102e-05
9774,Красота,lamination,0.00010563555871494477
9775,Для ремонта,lamp,0.00020569874725743267
9776,Дом,lamp,0.0005129455264274866
9777,Женщинам,lamp,0.00013594137454686303
9778,Автотовары,lan,0.00013072637222235378
9779,Книги,lan,8.680825699278168e-05
9780,Книги,lana,0.00011239791921303292
9781,Автотовары,lance,0.00013072637222235378
9782,Сад и дача,lance,0.0001460662975005266
9783,Автотовары,lancer,0.0010155742828898947
9784,Автотовары,land,0.0019359976432242276
9785,Игрушки,land,5.4089704687462324e-05
9786,Книги,land,6.121859477253046e-05
9787,Электроника,land,8.628066374959844e-05
9788,Книги,lander,0.00011239791921303292
9789,Игрушки,lane,9.93092095679102e-05
9790,Книги,language,0.00011239791921303292
9791,Автотовары,lanos,0.0003385247609632983
9792,Сад и дача,lanyu,0.00018912426622707312
9793,Книги,lapland,0.00011239791921303292
9794,Книги,lapologetique,0.00011239791921303292
9795,Здоровье,large,0.0006309447941924786
9796,Зоотовары,large,0.0001669917499097213
9797,Красота,large,0.0001150708217343973
9798,Продукты,large,0.00019161406015756095
9799,Автотовары,largus,0.0015233614243348422
9800,Книги,las,0.00011239791921303292
9801,Электроника,laser,0.0004752363449279499
9802,Электроника,laserjet,0.0019009453797117996
9803,Электроника,laserjetpro,0.0001584121149759833
9804,Автотовары,laserscan,0.0015687164666682454
9805,Электроника,laserscan,0.000856424725539536
9806,Игрушки,lasertag,9.93092095679102e-05
9807,Автотовары,laservi,0.00013072637222235378
9808,Электроника,laservi,0.00012234638936279085
9809,Автотовары,laservision,0.0014379900944458917
9810,Электроника,laservision,0.000856424725539536
9811,Красота,lash,0.0007394489110046133
9812,Красота,lashes,0.0006338133522896686
9813,Продукты,last,0.00035180522737733106
9814,Красота,lasting,0.00010563555871494477
9815,Книги,latin,0.00011239791921303292
9816,Книги,latinae,0.00033719375763909877
9817,Книги,latini,0.00011239791921303292
9818,Книги,latino,0.00011239791921303292
9819,Здоровье,lava,0.0002982275676534311
9820,Товары для взрослых,lava,0.0005958883064276426
9821,Красота,lavant,0.0003169066761448343
9822,Книги,law,0.00011239791921303292
9823,Сад и дача,layer,0.00018912426622707312
9824,Продукты,lays,0.0017590261368866553
9825,Для ремонта,lazurit,0.0006436622489901529
9826,Детям,lb,0.0001894589684282876
9827,Красота,lb,0.0004895129087464302
9828,Электроника,lbp,0.0001584121149759833
9829,Электроника,lbp233dw,0.0001584121149759833
9830,Электроника,lbp236dw,0.0001584121149759833
9831,Здоровье,lc04b,0.0001930701019546847
9832,Электроника,lc054h,0.0001584121149759833
9833,Электроника,lc500,0.0003168242299519666
9834,Дом,lcd,0.0001239653762739075
9835,Электроника,lcd,0.0007340783361767452
9836,Дом,lcd32b,0.00016050835289558324
9837,Для ремонта,ld,0.0006436622489901529
9838,Бытовая техника,le,0.0002259619784741494
9839,Книги,le,0.0004238445085212309
9840,Красота,le,4.9793016386985975e-05
9841,Обувь,le,0.00035096222188538096
9842,Сад и дача,le,8.914675893212341e-05
9843,Автотовары,lead,0.00016926238048164914
9844,Книги,leader,0.00011239791921303292
9845,Красота,league,0.00010563555871494477
9846,Книги,learning,0.00022479583842606584
9847,Мебель,leather,0.0005853162429536523
9848,Красота,leau,0.00010563555871494477
9849,Книги,lecturers,0.00011239791921303292
9850,Автотовары,led,0.0001244489437783783
9851,Аксессуары,led,3.429228432719056e-05
9852,Бытовая техника,led,0.0024672086383548783
9853,Для ремонта,led,0.0007098720354360541
9854,Дом,led,0.0008260882571800841
9855,Здоровье,led,3.548834979614577e-05
9856,Зоотовары,led,0.000281780356462952
9857,Игрушки,led,7.301637967647489e-05
9858,Красота,led,0.00023300334669945776
9859,Мужчинам,led,2.166198761072318e-05
9860,Сад и дача,led,0.00038239369283697656
9861,Электроника,led,0.00020382488763972934
9862,Электроника,ledger,0.0001584121149759833
9863,Для ремонта,ledподсветкой,0.00020569874725743267
9864,Игрушки,ledподсветкой,6.34735997995666e-05
9865,Красота,ledподсветкой,6.751709340603425e-05
9866,Бытовая техника,ledсветильник,0.0003702370110476268
9867,Сад и дача,ledсветильник,0.0002921325950010532
9868,Игрушки,leebit,9.93092095679102e-05
9869,Игрушки,leela,9.93092095679102e-05
9870,Бытовая техника,leere,0.0004793768599784952
9871,Автотовары,legacy,0.0002163685049263705
9872,Книги,legacy,0.00014367852837562765
9873,Электроника,legacy,0.00010124929231777476
9874,Мебель,legare,0.001755948728860957
9875,Товары для взрослых,legend,0.0002979441532138213
9876,Электроника,legend,0.0002446927787255817
9877,Красота,legere,0.00010563555871494477
9878,Детям,lego,0.004076517917608424
9879,Игрушки,lego,0.0018407343941874313
9880,Книги,lego,7.183926418781382e-05
9881,Книги,legypte,0.00022479583842606584
9882,Книги,lehrgebaude,0.00011239791921303292
9883,Книги,leiden,0.00022479583842606584
9884,Дом,lemon,0.00016050835289558324
9885,Продукты,lemona,0.00035180522737733106
9886,Продукты,lemongrass,0.00017590261368866553
9887,Дом,lemorieta,0.00016050835289558324
9888,Книги,lenguas,0.00011239791921303292
9889,Дом,lenor,0.00016050835289558324
9890,Автотовары,lens,0.00016926238048164914
9891,Автотовары,leon,0.0006770495219265965
9892,Дом,lepic,0.00016050835289558324
9893,Книги,leppard,8.680825699278168e-05
9894,Электроника,leppard,0.00012234638936279085
9895,Книги,les,0.001388932111884507
9896,Красота,les,8.15854847910717e-05
9897,Бытовая техника,lesoto,0.0004793768599784952
9898,Автотовары,lessmetallic,0.00016926238048164914
9899,Книги,let,0.00022479583842606584
9900,Книги,letters,0.00011239791921303292
9901,Книги,lettres,0.00022479583842606584
9902,Книги,lettrespatentes,0.00011239791921303292
9903,Книги,level,0.001348775030556395
9904,Книги,lex,0.00011239791921303292
9905,Книги,lexikon,0.00022479583842606584
9906,Аксессуары,lexington,0.00018656305151807238
9907,Игрушки,lexion,0.0001986184191358204
9908,Автотовары,lexus,0.0015687164666682454
9909,Электроника,lexus,0.0002446927787255817
9910,Автотовары,lf120см3,0.00016926238048164914
9911,Бытовая техника,lg,0.0028762611598709712
9912,Электроника,lga1150,0.0001584121149759833
9913,Книги,lhistoire,0.00022479583842606584
9914,Красота,lhomme,0.00010563555871494477
9915,Бытовая техника,li18,0.0003702370110476268
9916,Сад и дача,li18,0.0001460662975005266
9917,Автотовары,libero,0.0003385247609632983
9918,Товары для взрослых,liberty,0.0002979441532138213
9919,Электроника,liberty,0.00012234638936279085
9920,Книги,library,0.00011239791921303292
9921,Книги,libri,0.00011239791921303292
9922,Книги,librorum,0.00011239791921303292
9923,Книги,libros,0.00011239791921303292
9924,Сад и дача,lider,0.00037824853245414623
9925,Книги,lie,0.00022479583842606584
9926,Книги,life,7.183926418781382e-05
9927,Красота,life,0.00020255128021810277
9928,Продукты,life,0.00011242836544114359
9929,Автотовары,lifejacketchild150n,0.0003385247609632983
9930,Книги,lifestyle,0.00011239791921303292
9931,Красота,lift,0.0005281777935747238
9932,Женщинам,liftactiv,0.00016426718607201248
9933,Красота,liftactiv,0.0002447564543732151
9934,Красота,lifter,0.0006338133522896686
9935,Книги,lifttheflap,0.00011239791921303292
9936,Автотовары,light,7.978454023957984e-05
9937,Здоровье,light,9.100669194554649e-05
9938,Книги,light,0.00015894169069546158
9939,Красота,light,0.00034855111470890183
9940,Электроника,light,0.0005973607472977044
9941,Книги,lightning,8.680825699278168e-05
9942,Электроника,lightning,0.0015905030617162812
9943,Для ремонта,liion,0.0002485597523428623
9944,Электроника,liion,0.00012234638936279085
9945,Игрушки,lik,0.0001986184191358204
9946,Игрушки,like,0.0002538943991982664
9947,Книги,like,7.183926418781382e-05
9948,Электроника,like,0.00010124929231777476
9949,Книги,lil,8.680825699278168e-05
9950,Электроника,lil,0.00012234638936279085
9951,Игрушки,lila,9.93092095679102e-05
9952,Для ремонта,lima,0.0004971195046857246
9953,Дом,lima,0.0001239653762739075
9954,Автотовары,limited,9.219036396305846e-05
9955,Красота,limited,0.0001150708217343973
9956,Сад и дача,limited,0.00010300832877398014
9957,Электроника,limited,8.628066374959844e-05
9958,Для ремонта,lin,0.00032183112449507643
9959,Игрушки,lincimals,0.0001986184191358204
